ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120000253,B,2011.0,2.0,S,1.0,Paved,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,4.0,5.0,1500.0,1.0,,,S,16.0,17.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120000255,A,2000.0,1.0,E,1.0,Paved,V,SEDAN,NISSAN,MAXIMA,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,E,1.0,18.0,H,BLU,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120000255,B,2009.0,2.0,W,1.0,Paved,V,SEDAN,MAZDA,3 MAXX,,1,Car,,R,P,4.0,4.0,5.0,1305.0,1.0,,,W,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120000256,A,2001.0,1.0,S,1.0,Paved,V,COUPE,B M W,325CI,,1,Car,,R,P,4.0,6.0,5.0,1445.0,1.0,,,W,2.0,2.0,H,SIL,ZZ,2.0,7,2.0,4,1.0,0.0,No control
T20120000256,B,2010.0,2.0,N,1.0,Paved,V,SEDAN,MITSUB,LANCER,,1,Car,,R,P,4.0,4.0,5.0,1368.0,1.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120000258,A,2002.0,2.0,W,1.0,Paved,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,4.0,4.0,1100.0,1.0,,,W,1.0,1.0,H,BLK,ZZ,2.0,6,2.0,1,2.0,1.0,Stop-go lights
T20120000263,A,2002.0,1.0,S,1.0,Paved,V,COUPE,VOLKS,POLO,,1,Car,,R,P,4.0,4.0,5.0,1090.0,1.0,,,E,3.0,3.0,H,BLK,ZZ,2.0,7,2.0,6,2.0,0.0,No control
T20120000264,A,2011.0,1.0,E,1.0,Paved,V,WAGON,NISSAN,XTRAIL,,2,Station Wagon,2150.0,R,D,4.0,4.0,5.0,1650.0,2.0,500.0,,E,1.0,1.0,H,RED,ZZ,2.0,1,1.0,5,1.0,0.0,No control
T20120000277,A,2004.0,1.0,NE,1.0,Paved,V,G UNIT,IVEC D,ACCO,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,24000.0,R,D,6.0,6.0,2.0,11840.0,1.0,12160.0,,NE,17.0,17.0,H,WHI,ZZ,2.0,F,2.0,6,2.0,0.0,No control
T20120000278,A,1999.0,2.0,S,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1400.0,1.0,,,S,17.0,17.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,1.0,Stop-go lights
T20120000278,B,2000.0,1.0,S,1.0,Paved,V,SEDAN,DAEWOO,NUBIRA,,1,Car,,R,P,4.0,4.0,5.0,1250.0,1.0,,,S,17.0,17.0,H,WHI,ZZ,2.0,F,2.0,1,9.0,1.0,Stop-go lights
T20120000279,B,1994.0,1.0,SW,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1100.0,2.0,,,SE,4.0,1.0,H,MRN,ZZ,2.0,1,2.0,3,1.0,1.0,Stop-go lights
T20120000285,A,2006.0,1.0,E,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,2505.0,R,G,4.0,6.0,3.0,1680.0,1.0,825.0,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120000285,B,2004.0,2.0,E,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,1087.0,1.0,,,S,3.0,17.0,H,GRN,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120000286,A,2008.0,1.0,S,1.0,Paved,V,SEDAN,FORD,FOCUS,,1,Car,,R,P,4.0,4.0,5.0,1292.0,2.0,,,S,17.0,17.0,H,WHI,ZZ,2.0,5,2.0,6,2.0,1.0,Stop-go lights
T20120000293,A,1998.0,1.0,S,1.0,Paved,V,COUPE,TOYOTA,STARLE,,1,Car,,R,P,4.0,4.0,5.0,850.0,3.0,,,S,99.0,99.0,H,MRN,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120000293,B,2005.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1650.0,1.0,,,S,15.0,15.0,H,BLU,ZZ,2.0,4,2.0,2,2.0,0.0,No control
T20120000296,A,1993.0,1.0,N,1.0,Paved,V,VAN,MAZDA,T4000,,71,Light Commercial Vehicle (Rigid) <= 4.5 Tonnes GVM,4495.0,R,P,4.0,4.0,3.0,3100.0,1.0,1395.0,,N,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,9,2.0,0.0,No control
T20120000300,A,2006.0,1.0,E,1.0,Paved,V,SEDAN,MITSUB,COLT,,1,Car,1250.0,R,P,4.0,4.0,5.0,1150.0,2.0,100.0,,S,2.0,2.0,H,SIL,SIL,2.0,8,2.0,1,2.0,11.0,Giveway sign
T20120000300,B,2003.0,2.0,W,1.0,Paved,V,WAGON,NISSAN,PATROL,,2,Station Wagon,,R,D,4.0,6.0,7.0,2050.0,3.0,,,W,1.0,1.0,H,GLD,ZZ,2.0,F,2.0,1,2.0,11.0,Giveway sign
T20120000304,A,2008.0,8.0,E,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,2325.0,R,G,4.0,6.0,2.0,1800.0,1.0,525.0,,E,15.0,15.0,H,SIL,ZZ,2.0,R,2.0,6,2.0,5.0,Ped. crossing
T20120000304,B,2003.0,8.0,E,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,E,15.0,15.0,H,WHI,ZZ,2.0,R,2.0,2,1.0,5.0,Ped. crossing
T20120000304,C,2002.0,2.0,E,1.0,Paved,V,SEDAN,VOLKS,GOLF,,1,Car,,R,P,4.0,4.0,5.0,1162.0,2.0,,,E,15.0,15.0,H,SIL,ZZ,2.0,R,2.0,4,1.0,5.0,Ped. crossing
T20120000304,D,2008.0,1.0,E,1.0,Paved,V,DC UTE,TOYOTA,HILUX,,4,Utility,,R,D,4.0,6.0,5.0,1880.0,2.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,3,1.0,5.0,Ped. crossing
T20120000306,A,1986.0,1.0,S,1.0,Paved,V,SEDAN,FORD,TELSTA,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,S,10.0,8.0,H,BLU,ZZ,2.0,2,2.0,2,2.0,1.0,Stop-go lights
T20120000306,B,2003.0,2.0,S,1.0,Paved,V,SEDAN,VOLKS,BORA,,1,Car,,R,P,4.0,5.0,5.0,1346.0,2.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,3,1.0,1.0,Stop-go lights
T20120000306,C,2001.0,8.0,S,1.0,Paved,V,SEDAN,FORD,FARIMO,,1,Car,,R,M,4.0,6.0,5.0,1550.0,0.0,,,S,11.0,11.0,H,SIL,ZZ,2.0,4,2.0,1,2.0,1.0,Stop-go lights
T20120000306,D,2001.0,8.0,S,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1155.0,0.0,,,S,11.0,11.0,H,SIL,ZZ,2.0,4,2.0,1,2.0,1.0,Stop-go lights
T20120000307,A,2006.0,1.0,N,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1400.0,1.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,10.0,Stop sign
T20120000307,B,2009.0,2.0,E,1.0,Paved,V,SEDAN,MAZDA,6,,1,Car,,R,P,4.0,4.0,5.0,1431.0,1.0,,,E,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,5,1.0,0.0,No control
T20120000314,A,2000.0,1.0,S,1.0,Paved,V,SEDAN,DAEWOO,NUBIRA,,1,Car,,R,P,4.0,4.0,5.0,1189.0,1.0,,,S,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,1.0,Stop-go lights
T20120000314,B,2008.0,2.0,W,1.0,Paved,V,SEDAN,HONDA,CIVIC,,1,Car,,R,P,4.0,4.0,5.0,1210.0,2.0,,,W,1.0,1.0,H,SIL,ZZ,2.0,4,2.0,3,1.0,1.0,Stop-go lights
T20120000315,A,2005.0,1.0,SW,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1568.0,1.0,,,SW,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,11.0,Giveway sign
T20120000315,B,2009.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1460.0,2.0,,,N,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120000321,A,2003.0,1.0,NW,1.0,Paved,V,WAGON,TOYOTA,PRADO,,2,Station Wagon,,R,P,4.0,4.0,8.0,2250.0,1.0,,,SE,5.0,5.0,H,GLD,ZZ,2.0,7,2.0,2,2.0,0.0,No control
T20120000321,B,2004.0,2.0,SE,1.0,Paved,V,DC UTE,MITSUB,TRITON,,4,Utility,,R,D,4.0,4.0,5.0,1750.0,1.0,,2800.0,SE,1.0,1.0,H,SIL,MRN,2.0,F,2.0,4,1.0,0.0,No control
T20120000322,A,1999.0,2.0,S,1.0,Paved,V,SEDAN,DAEWOO,LANOS,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,S,1.0,1.0,H,BLU,ZZ,2.0,1,9.0,2,2.0,1.0,Stop-go lights
T20120000322,B,2011.0,1.0,N,1.0,Paved,V,WAGON,FORD,TERRIT,,2,Station Wagon,,R,D,4.0,6.0,5.0,2047.0,1.0,,,E,2.0,15.0,H,GRY,ZZ,2.0,1,2.0,2,2.0,1.0,Stop-go lights
T20120000323,A,1987.0,1.0,NW,3.0,Gravel,V,S WAG,SUBARU,LEONI,,2,Station Wagon,1550.0,R,P,4.0,4.0,5.0,1050.0,2.0,500.0,,NW,1.0,18.0,H,GLD,ZZ,2.0,F,9.0,5,2.0,0.0,No control
T20120000328,A,2002.0,1.0,N,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1545.0,4.0,,,N,99.0,18.0,H,BLU,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120000329,A,1998.0,1.0,SE,1.0,Paved,V,SEDAN,MAZDA,626,,1,Car,,R,P,4.0,4.0,5.0,1200.0,3.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,5,2.0,2,2.0,0.0,No control
T20120000338,A,1990.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,C/DORE,,1,Car,,R,M,4.0,6.0,5.0,1300.0,5.0,,,W,1.0,18.0,B,WHI,ZZ,2.0,F,1.0,4,1.0,0.0,No control
T20120000342,A,2011.0,1.0,NW,1.0,Paved,V,SEDAN,MAZDA,3NEO,,1,Car,,R,P,4.0,4.0,5.0,1284.0,1.0,,,NW,1.0,1.0,H,GRY,ZZ,2.0,5,1.0,2,2.0,0.0,No control
T20120000343,A,2001.0,1.0,S,1.0,Paved,V,SEDAN,FORD,FORTE,,1,Car,,R,P,4.0,6.0,5.0,1400.0,1.0,,,E,4.0,4.0,H,BLU,ZZ,2.0,F,2.0,6,2.0,0.0,No control
T20120000343,B,2009.0,2.0,S,1.0,Paved,V,WAGON,DODGE,NITRO,,2,Station Wagon,2520.0,R,D,4.0,4.0,5.0,1921.0,2.0,599.0,,E,4.0,4.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120000351,A,2002.0,1.0,SE,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,2220.0,R,P,4.0,6.0,2.0,1555.0,1.0,665.0,,SE,1.0,1.0,H,BLU,ZZ,1.0,F,2.0,5,1.0,0.0,No control
T20120000352,A,2009.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1160.0,1.0,,,W,1.0,1.0,H,RED,ZZ,2.0,F,2.0,2,2.0,99.0,Unknown
T20120000356,A,2003.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,BERLIN,,1,Car,,R,P,4.0,6.0,5.0,1400.0,1.0,,,N,1.0,18.0,H,BLU,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120000361,B,2008.0,2.0,NW,1.0,Paved,V,S WAG,FORD,TERRIT,,2,Station Wagon,,R,P,4.0,6.0,5.0,2015.0,2.0,,,NW,1.0,1.0,H,WHI,ZZ,2.0,3,2.0,2,2.0,0.0,No control
T20120000367,B,2009.0,2.0,S,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,995.0,1.0,,,S,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,15.0,Other
T20120000371,A,1997.0,2.0,S,1.0,Paved,V,COUPE,HYNDAI,SXCOUP,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,S,1.0,1.0,H,RED,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120000375,A,1988.0,1.0,SE,3.0,Gravel,V,SEDAN,TOYOTA,COROLL,,1,Car,,R,P,4.0,4.0,5.0,940.0,1.0,,1600.0,SE,1.0,1.0,H,CRM,ZZ,2.0,5,2.0,5,2.0,0.0,No control
T20120000377,A,1988.0,2.0,N,1.0,Paved,V,S WAG,NISSAN,,,2,Station Wagon,,R,P,4.0,5.0,5.0,1350.0,1.0,,,N,15.0,15.0,H,BLU,ZZ,2.0,2,9.0,1,2.0,0.0,No control
T20120000382,A,2001.0,1.0,NE,3.0,Gravel,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1504.0,1.0,,,NE,1.0,18.0,H,GRY,ZZ,2.0,T,2.0,5,2.0,0.0,No control
T20120000386,A,1999.0,1.0,N,1.0,Paved,V,SEDAN,DAIHAT,SIRION,,1,Car,,R,P,4.0,3.0,5.0,600.0,1.0,,,N,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,5,2.0,0.0,No control
T20120000388,A,1999.0,1.0,W,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,3.0,1512.0,1.0,,3800.0,W,1.0,18.0,H,SIL,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120000390,A,2011.0,1.0,N,1.0,Paved,V,VAN,HYNDAI,ILOAD,,5,Panel Van,,R,D,4.0,4.0,3.0,2084.0,1.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120000390,B,2008.0,2.0,N,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,M,4.0,6.0,5.0,1648.0,1.0,,,N,1.0,1.0,H,YLW,GRN,2.0,4,2.0,1,2.0,0.0,No control
T20120000391,B,1986.0,2.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,1700.0,R,P,4.0,6.0,5.0,1300.0,1.0,400.0,,S,1.0,1.0,H,SIL,ZZ,2.0,2,2.0,3,2.0,11.0,Giveway sign
T20120000396,A,1996.0,1.0,W,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1400.0,3.0,,,W,10.0,10.0,H,BLU,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120000400,A,1992.0,1.0,SW,1.0,Paved,V,SEDAN,HOLDEN,STATES,,1,Car,,R,P,4.0,8.0,5.0,1540.0,1.0,,,SW,1.0,18.0,H,GLD,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120000403,B,1999.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1450.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,3,2.0,2,2.0,0.0,No control
T20120000404,A,2004.0,1.0,E,1.0,Paved,V,TRAY,HOLDEN,RODEO,,4,Utility,2900.0,R,D,4.0,4.0,3.0,1940.0,2.0,960.0,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120000404,B,1997.0,2.0,N,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,M,4.0,6.0,5.0,1365.0,2.0,,,N,1.0,1.0,H,GRY,ZZ,2.0,6,2.0,4,1.0,1.0,Stop-go lights
T20120000410,A,1997.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1300.0,1.0,,,NW,1.0,1.0,H,WHI,ZZ,2.0,F,1.0,4,1.0,0.0,No control
T20120000410,B,2000.0,2.0,SE,1.0,Paved,V,SEDAN,FORD,FORTE,,1,Car,,R,M,4.0,6.0,5.0,1400.0,1.0,,,SE,1.0,1.0,H,GRY,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120000411,A,2006.0,2.0,W,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,G,4.0,6.0,5.0,1694.0,3.0,,,NK,1.0,1.0,H,YLW,GRN,2.0,8,1.0,5,1.0,1.0,Stop-go lights
T20120000411,B,2010.0,1.0,N,1.0,Paved,V,P MVR,F LINE,ARGOSY,,62,Prime Mover B-Double,,R,D,6.0,6.0,2.0,8560.0,1.0,,,NK,1.0,1.0,B,YLW,RED,2.0,F,2.0,1,2.0,1.0,Stop-go lights
T20120000414,A,1994.0,1.0,SW,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,NW,2.0,1.0,H,WHI,ZZ,2.0,1,2.0,1,2.0,11.0,Giveway sign
T20120000415,A,2003.0,2.0,E,1.0,Paved,V,SEDAN,PEUG,20603A,,1,Car,,R,P,4.0,4.0,5.0,1031.0,2.0,,2000.0,E,1.0,17.0,H,GRY,ZZ,2.0,F,2.0,3,1.0,1.0,Stop-go lights
T20120000415,B,2009.0,1.0,S,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1020.0,2.0,,,E,2.0,2.0,H,SIL,ZZ,2.0,9,2.0,3,1.0,1.0,Stop-go lights
T20120000417,A,1997.0,2.0,S,1.0,Paved,V,SEDAN,FORD,LASER,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,S,1.0,1.0,H,BLU,ZZ,2.0,F,9.0,3,1.0,1.0,Stop-go lights
T20120000417,B,1995.0,1.0,W,1.0,Paved,V,SEDAN,HONDA,CIVIC,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,W,1.0,1.0,H,GRY,ZZ,2.0,2,9.0,3,1.0,1.0,Stop-go lights
T20120000422,B,2007.0,2.0,W,1.0,Paved,V,WAGON,TOYOTA,RAV4,,2,Station Wagon,,R,P,4.0,4.0,5.0,2362.0,1.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,6,2.0,1,2.0,0.0,No control
T20120000424,B,2008.0,2.0,W,1.0,Paved,V,SEDAN,VOLKS,POLO,,1,Car,,R,P,4.0,4.0,5.0,1162.0,1.0,,,N,2.0,2.0,H,RED,ZZ,2.0,4,2.0,1,2.0,0.0,No control
T20120000425,A,2006.0,1.0,S,1.0,Paved,V,SEDAN,HYNDAI,GETZ,,1,Car,,R,P,4.0,4.0,5.0,1107.0,1.0,,,S,1.0,1.0,H,BLU,ZZ,2.0,5,2.0,3,1.0,10.0,Stop sign
T20120000425,B,2005.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FUTURA,,1,Car,,R,P,4.0,6.0,5.0,1600.0,3.0,,,S,1.0,16.0,H,SIL,ZZ,2.0,4,2.0,3,1.0,10.0,Stop sign
T20120000427,A,1999.0,2.0,S,1.0,Paved,V,WAGON,L ROV,DISCOV,,2,Station Wagon,,R,M,4.0,8.0,5.0,1916.0,2.0,,4000.0,W,2.0,2.0,H,WHI,ZZ,2.0,4,2.0,2,2.0,9.0,Roundabout
T20120000427,B,2003.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1522.0,1.0,,,S,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,2,2.0,9.0,Roundabout
T20120000430,A,1997.0,1.0,E,1.0,Paved,V,SEDAN,NISSAN,SILVIA,,1,Car,,R,P,4.0,4.0,5.0,1200.0,2.0,,,E,1.0,7.0,H,BLK,ZZ,2.0,F,0.0,4,1.0,0.0,No control
T20120000430,B,2010.0,2.0,W,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,995.0,1.0,,,W,1.0,1.0,H,GRN,ZZ,2.0,5,0.0,4,1.0,0.0,No control
T20120000430,C,2011.0,8.0,E,1.0,Paved,V,UTIL,HOLDEN,OMEGA,,4,Utility,2826.0,R,P,4.0,6.0,2.0,1707.0,2.0,1119.0,,E,1.0,1.0,H,WHI,ZZ,2.0,N,1.0,6,2.0,0.0,No control
T20120000431,A,2008.0,1.0,SE,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1704.0,5.0,,,SE,1.0,1.0,H,SIL,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120000431,B,1998.0,2.0,NW,1.0,Paved,V,SEDAN,B M W,318I,,1,Car,,R,P,4.0,4.0,5.0,1233.0,1.0,,1800.0,NW,1.0,18.0,H,SIL,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120000435,A,2002.0,1.0,SE,1.0,Paved,V,SEDAN,SAAB,93,,1,Car,,R,P,4.0,4.0,5.0,1510.0,1.0,,,W,2.0,2.0,H,GRN,ZZ,2.0,8,0.0,3,1.0,1.0,Stop-go lights
T20120000436,A,2005.0,1.0,W,1.0,Paved,V,WAGON,NISSAN,PATROL,,2,Station Wagon,,R,D,4.0,4.0,7.0,2410.0,3.0,,,W,17.0,1.0,A,GLD,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120000436,B,2004.0,2.0,W,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,R,P,4.0,6.0,5.0,1550.0,2.0,,,W,17.0,1.0,H,WHI,ZZ,2.0,R,2.0,5,1.0,0.0,No control
T20120000436,C,2009.0,8.0,W,1.0,Paved,V,WAGON,B M W,X5 4.8,,2,Station Wagon,,R,P,4.0,8.0,7.0,2048.0,2.0,,4800.0,W,17.0,1.0,H,GRY,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120000436,E,2007.0,8.0,W,1.0,Paved,V,DC UTE,TOYOTA,HILUX,,4,Utility,2710.0,R,P,4.0,6.0,5.0,1595.0,5.0,1115.0,,W,17.0,17.0,H,BLK,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120000449,A,1985.0,2.0,W,1.0,Paved,V,SEDAN,DAIHAT,CHARAD,,1,Car,,R,P,4.0,4.0,4.0,750.0,1.0,,,W,99.0,99.0,H,GLD,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120000449,B,2004.0,1.0,W,1.0,Paved,V,WAGON,B M W,X5 4.4,,2,Station Wagon,,R,P,4.0,8.0,5.0,1500.0,1.0,,,W,1.0,1.0,H,BLK,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120000450,A,2009.0,1.0,S,1.0,Paved,V,SEDAN,SUBARU,LIBERT,,1,Car,,R,P,4.0,4.0,5.0,1250.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,1,9.0,1.0,Stop-go lights
T20120000452,A,1998.0,1.0,N,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,M,4.0,6.0,5.0,1400.0,2.0,,,E,2.0,2.0,H,BLU,ZZ,2.0,1,0.0,3,1.0,10.0,Stop sign
T20120000452,B,2008.0,2.0,W,1.0,Paved,V,WAGON,FORD,TERRIT,,2,Station Wagon,,R,P,4.0,6.0,5.0,2085.0,1.0,,,W,1.0,1.0,H,BLU,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120000453,A,1994.0,1.0,NE,1.0,Paved,V,SEDAN,HYNDAI,SONATA,,1,Car,,R,P,4.0,4.0,5.0,1355.0,1.0,,,NE,1.0,18.0,H,GRN,ZZ,2.0,2,2.0,4,1.0,0.0,No control
T20120000457,A,1992.0,1.0,E,1.0,Paved,V,SEDAN,MAZDA,626,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,E,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,5,1.0,1.0,Stop-go lights
T20120000457,B,2010.0,2.0,E,1.0,Paved,V,WAGON,MAZDA,CX7,,2,Station Wagon,,R,P,4.0,4.0,5.0,1798.0,1.0,,,E,17.0,17.0,H,WHI,ZZ,2.0,R,2.0,4,1.0,1.0,Stop-go lights
T20120000457,C,2005.0,8.0,E,1.0,Paved,V,SEDAN,MAZDA,6,,1,Car,,R,P,4.0,4.0,5.0,1347.0,1.0,,,E,15.0,15.0,H,BLK,ZZ,2.0,4,2.0,3,1.0,1.0,Stop-go lights
T20120000460,B,2009.0,2.0,N,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,G,4.0,6.0,5.0,1500.0,2.0,,,N,15.0,15.0,H,YLW,ZZ,2.0,7,2.0,6,2.0,0.0,No control
T20120000461,A,2001.0,1.0,NW,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1550.0,1.0,,,NW,11.0,18.0,H,BLK,ZZ,2.0,F,2.0,9,2.0,0.0,No control
T20120000465,A,2010.0,1.0,W,1.0,Paved,V,UTIL,HOLDEN,OMEGA,,4,Utility,2505.0,R,P,4.0,6.0,2.0,1645.0,1.0,860.0,,SW,3.0,3.0,H,WHI,ZZ,2.0,5,2.0,2,2.0,10.0,Stop sign
T20120000465,B,2011.0,2.0,W,1.0,Paved,V,UTIL,HOLDEN,OMEGA,,4,Utility,2293.0,R,P,4.0,6.0,2.0,1707.0,2.0,586.0,,SW,3.0,3.0,H,WHI,ZZ,2.0,4,2.0,1,2.0,10.0,Stop sign
T20120000466,A,1992.0,1.0,N,1.0,Paved,V,SED,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1300.0,1.0,,,N,1.0,18.0,H,WHI,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120000475,A,2004.0,1.0,SE,1.0,Paved,V,SEDAN,FORD,XR6CON,,1,Car,,R,P,4.0,6.0,5.0,1694.0,3.0,,,SE,1.0,18.0,H,BLU,ZZ,2.0,F,1.0,5,1.0,0.0,No control
